,AVG LAT,AVG LON,COMMON NAME,OBSERVATION COUNT,OBSERVATION_DATE,TEMPERATURE,TIME_DELTAS,VERTICES
51,28.7898597125,-83.332108525,Purple Martin,16,2011-03-04,290.850006104,5377200.0,28.26*-82.71*1&28.10*-81.63*3&27.11*-80.28*1&30.48*-86.61*2&28.20*-82.46*1&27.18*-81.98*2&30.48*-86.64*1&30.51*-84.35*5
52,31.569065475,-87.6145811667,Purple Martin,38,2011-03-05,275.0,5467500.0,34.55*-92.62*1&28.61*-81.32*5&36.14*-94.13*1&26.32*-80.22*1&28.69*-81.67*1&29.94*-84.37*1&30.38*-87.73*12&30.23*-88.02*1&28.21*-82.76*1&34.80*-92.35*2&34.77*-91.97*2&36.20*-94.21*10
53,27.5147278111,-81.7946039222,Purple Martin,47,2011-03-06,284.869995117,5532600.0,28.26*-82.71*1&28.21*-82.76*2&26.49*-80.16*1&26.49*-80.16*16&26.49*-80.16*20&30.97*-87.24*1&26.32*-80.22*1&25.84*-81.39*3&28.58*-81.35*2
54,23.7905267077,-82.7148512538,Purple Martin,60,2011-03-07,293.570007324,5642100.0,26.48*-80.14*1&28.10*-81.63*1&-15.19*-64.76*4&30.32*-87.28*3&26.49*-80.16*26&20.88*-87.64*5&30.71*-87.42*2&26.49*-80.16*1&30.97*-87.24*1&29.65*-82.37*4&30.32*-87.28*1&17.58*-89.05*1&26.49*-80.16*10
55,27.6938526333,-84.0784299333,Purple Martin,35,2011-03-08,299.529998779,5723100.0,20.49*-87.73*8&28.21*-82.76*1&30.59*-87.13*15&26.49*-80.16*1&28.10*-81.63*4&30.25*-88.11*1&26.50*-80.22*1&30.25*-88.09*3&28.37*-80.87*1
56,27.3791367857,-85.0331652571,Purple Martin,15,2011-03-09,296.650024414,5811300.0,20.99*-90.30*1&26.49*-80.16*1&30.25*-87.82*4&26.49*-80.16*1&30.34*-87.74*3&30.23*-88.02*4&26.87*-81.03*1
57,28.35850734,-82.83269106,Purple Martin,141,2011-03-10,285.119995117,5905800.0,30.34*-87.74*9&29.73*-84.98*1&25.67*-80.16*1&29.44*-83.29*1&25.56*-80.45*6&34.77*-87.44*100&26.42*-81.42*8&25.76*-80.78*10&25.45*-80.50*4&30.45*-81.56*1
58,28.98011328,-86.32956348,Purple Martin,48,2011-03-11,285.119995117,5985960.0,35.46*-120.67*1&26.49*-80.16*1&26.49*-80.16*1&29.61*-82.30*3&30.84*-86.84*1&29.60*-82.30*6&28.12*-82.51*2&26.49*-80.16*31&30.23*-88.02*1&26.49*-80.16*1
59,30.0144685769,-87.6260062154,Purple Martin,100,2011-03-12,297.75,6069600.0,17.98*-94.51*1&34.79*-92.33*2&30.41*-87.69*2&36.14*-94.13*2&25.90*-81.31*46&32.40*-85.94*8&30.19*-85.67*8&34.77*-91.91*5&27.32*-81.38*2&28.26*-82.71*1&30.61*-87.40*1&34.75*-92.27*2&26.70*-81.89*20
60,28.35334048,-84.82412781,Purple Martin,127,2011-03-13,296.5,6157800.0,17.77*-88.53*1&30.52*-87.91*100&28.49*-82.66*1&28.00*-82.79*5&30.99*-86.25*2&27.08*-81.40*6&34.64*-92.14*2&29.65*-82.37*2&29.65*-82.31*1&26.73*-81.87*7
61,28.7110362625,-83.853212425,Purple Martin,60,2011-03-14,294.58001709,6242400.0,25.19*-80.88*1&26.49*-80.16*45&36.14*-94.13*2&32.40*-85.94*4&26.48*-80.14*2&25.90*-81.33*3&30.81*-88.04*2&26.29*-80.19*1
62,31.0224265846,-87.7278280846,Purple Martin,380,2011-03-15,293.470001221,6334200.0,27.63*-80.39*6&25.60*-80.53*1&30.59*-87.13*3&33.00*-87.05*25&26.32*-80.22*1&32.70*-87.24*1&35.45*-120.63*1&30.86*-86.83*6&34.77*-87.44*200&34.78*-87.44*10&34.78*-87.65*100&26.49*-80.16*22&30.32*-87.74*4
63,27.49472677,-82.85412204,Purple Martin,31,2011-03-16,292.770019531,6416700.0,28.21*-82.76*3&30.51*-84.35*3&28.58*-81.00*12&30.06*-81.37*1&30.41*-87.69*2&20.49*-87.74*4&26.67*-80.30*1&25.90*-81.31*1&27.63*-81.86*3&26.49*-80.16*1
64,27.7617941333,-83.8074832667,Purple Martin,26,2011-03-17,297.91998291,6501600.0,18.75*-87.30*1&30.15*-84.15*2&26.49*-80.16*1&34.64*-92.14*2&28.90*-81.73*2&28.36*-81.65*4&30.19*-85.67*11&26.49*-80.16*2&25.90*-81.31*1
65,28.1544531286,-81.6621310286,Purple Martin,76,2011-03-18,292.869995117,6587400.0,28.26*-82.71*1&28.66*-80.74*1&26.49*-80.16*1&26.49*-80.16*30&34.81*-86.39*2&26.49*-80.16*1&25.90*-81.31*40
66,29.474034835,-84.76501689,Purple Martin,134,2011-03-19,295.200012207,6678000.0,26.49*-80.16*1&36.14*-94.13*2&26.48*-80.14*12&27.94*-81.21*1&25.56*-80.45*4&26.49*-80.16*32&26.32*-80.22*1&32.97*-87.17*10&26.49*-80.16*20&33.68*-91.27*6&27.87*-81.05*10&34.28*-91.95*5&30.25*-88.11*8&30.26*-88.11*1&28.04*-81.04*10&30.43*-87.84*4&30.25*-88.09*1&26.49*-80.16*1&30.68*-87.93*1&32.40*-85.94*4
67,29.6941394333,-84.5431996667,Purple Martin,62,2011-03-20,292.270019531,6764400.0,34.55*-92.62*12&34.80*-92.35*15&26.49*-80.16*1&28.20*-82.46*1&30.33*-87.29*2&26.48*-80.14*7&30.97*-87.24*1&26.12*-80.24*1&26.32*-80.22*1&26.48*-80.14*3&33.71*-86.52*15&31.89*-85.15*3
68,27.9815863,-81.6609111143,Purple Martin,53,2011-03-21,293.5,6844500.0,26.32*-80.22*1&28.21*-82.76*3&31.89*-85.15*15&28.10*-81.63*2&26.49*-80.16*26&28.37*-81.55*2&26.49*-80.16*4
69,29.0337204,-82.6728777167,Purple Martin,8,2011-03-22,294.25,6933600.0,28.17*-82.45*2&28.64*-81.40*1&28.10*-81.63*2&28.20*-82.46*1&30.67*-81.44*1&30.41*-86.67*1
70,29.9635667125,-86.1766532375,Purple Martin,31,2011-03-23,295.619995117,7024500.0,26.49*-80.16*1&34.64*-92.14*20&26.49*-81.98*1&25.96*-81.52*1&30.73*-87.90*3&30.42*-88.27*1&34.48*-93.10*1&30.51*-84.35*3
71,30.00868165,-87.76893191,Purple Martin,39,2011-03-24,298.33001709,7105500.0,17.75*-88.65*2&36.14*-94.13*3&28.10*-81.63*3&36.14*-94.13*2&30.25*-88.09*4&30.25*-88.13*1&29.80*-82.40*20&30.42*-88.27*2&30.73*-87.90*1&30.51*-84.35*1
72,29.7067120917,-83.9138089417,Purple Martin,38,2011-03-25,295.549987793,7194000.0,28.21*-82.76*1&34.79*-92.33*3&30.11*-81.35*1&28.73*-81.87*2&28.10*-81.63*3&26.76*-80.92*1&29.63*-82.31*1&29.77*-82.45*3&26.49*-80.16*20&30.41*-87.69*1&30.97*-87.24*1&32.51*-86.25*1
