OBSERVATION_DATETIME,mexico_city,reykjavik,anchorage,cape_horn,albuquerque,buenos_aires,vancouver,brasilia,nyc
2013-05-21,295.58001709,275.150024414,275.700012207,275.41998291,289.270019531,284.900024414,279.799987793,298.700012207,294.020019531
2013-05-22,294.850006104,277.119995117,276.650024414,274.900024414,291.070007324,285.520019531,281.270019531,297.619995117,293.549987793
2013-05-23,292.400024414,278.25,277.720001221,274.369995117,292.850006104,285.41998291,280.200012207,297.16998291,289.320007324
2013-05-24,290.100006104,276.799987793,281.450012207,273.970001221,293.700012207,284.270019531,280.650024414,295.799987793,282.720001221
2013-05-25,289.900024414,276.220001221,281.950012207,274.799987793,291.700012207,287.070007324,281.600006104,295.869995117,285.66998291
2013-05-26,289.400024414,276.200012207,282.66998291,274.549987793,289.400024414,286.41998291,281.179992676,295.650024414,287.700012207
2013-05-27,290.5,278.270019531,285.299987793,275.600006104,289.320007324,289.450012207,281.100006104,295.279998779,289.279998779
2013-05-28,290.299987793,278.450012207,286.320007324,278.450012207,289.200012207,285.720001221,280.320007324,296.970001221,292.25
2013-05-29,290.970001221,277.650024414,287.570007324,277.950012207,290.779998779,284.049987793,279.900024414,295.529998779,295.41998291
2013-05-30,293.450012207,278.100006104,284.520019531,277.119995117,292.770019531,286.900024414,280.049987793,294.549987793,295.41998291
2013-05-31,293.220001221,278.020019531,283.549987793,275.5,289.900024414,286.0,281.020019531,295.799987793,295.820007324
2013-06-01,291.450012207,277.770019531,282.0,275.070007324,292.700012207,286.369995117,281.470001221,295.270019531,296.470001221
2013-06-02,290.650024414,280.650024414,277.020019531,276.66998291,294.320007324,284.350006104,282.91998291,294.869995117,293.570007324
2013-06-03,291.549987793,282.270019531,277.520019531,276.950012207,293.820007324,288.220001221,283.570007324,293.570007324,290.400024414
2013-06-04,290.600006104,281.900024414,276.529998779,276.799987793,294.650024414,288.369995117,284.66998291,293.779998779,290.820007324
2013-06-05,291.770019531,282.0,278.400024414,278.41998291,291.91998291,283.91998291,283.720001221,294.270019531,290.869995117
2013-06-06,292.350006104,281.520019531,280.75,276.900024414,292.820007324,282.350006104,282.900024414,294.650024414,291.070007324
2013-06-07,291.369995117,281.900024414,282.100006104,278.200012207,295.049987793,283.020019531,281.279998779,295.029998779,291.299987793
2013-06-08,291.299987793,283.66998291,284.100006104,277.720001221,296.619995117,284.119995117,281.320007324,295.470001221,292.869995117
2013-06-09,290.850006104,283.220001221,283.549987793,276.600006104,298.58001709,284.369995117,281.100006104,294.950012207,293.529998779
2013-06-10,290.450012207,283.020019531,282.770019531,275.0,299.119995117,286.600006104,282.25,295.619995117,294.25
2013-06-11,291.200012207,282.100006104,283.950012207,275.570007324,296.5,291.0,280.700012207,294.700012207,295.100006104
2013-06-12,290.950012207,282.369995117,285.400024414,275.450012207,296.470001221,292.299987793,282.279998779,294.679992676,293.970001221
2013-06-13,290.950012207,282.900024414,285.929992676,275.970001221,296.400024414,286.900024414,282.369995117,295.0,289.5
2013-06-14,290.720001221,282.619995117,288.850006104,275.369995117,295.929992676,281.479980469,283.75,295.799987793,292.549987793
2013-06-15,290.520019531,282.799987793,291.720001221,274.66998291,295.299987793,285.350006104,287.619995117,297.369995117,293.770019531
2013-06-16,290.400024414,280.770019531,293.320007324,272.100006104,295.100006104,278.369995117,285.320007324,298.700012207,295.220001221
2013-06-17,290.619995117,281.66998291,292.299987793,272.520019531,294.049987793,280.619995117,284.850006104,297.220001221,294.070007324
2013-06-18,289.869995117,281.049987793,288.820007324,274.900024414,296.799987793,276.450012207,283.950012207,297.41998291,291.450012207
2013-06-19,289.600006104,282.0,287.150024414,276.070007324,296.16998291,276.779998779,283.270019531,296.869995117,292.350006104
2013-06-20,289.900024414,282.100006104,286.16998291,273.020019531,294.119995117,277.41998291,283.850006104,297.369995117,292.75
2013-06-21,289.66998291,283.700012207,281.549987793,273.970001221,294.100006104,281.279998779,285.0,299.75,293.600006104
2013-06-22,289.91998291,281.770019531,286.150024414,276.869995117,293.41998291,281.0,287.400024414,297.83001709,295.429992676
2013-06-23,289.619995117,282.970001221,289.25,280.320007324,295.020019531,279.850006104,286.600006104,298.869995117,297.100006104
2013-06-24,289.900024414,283.200012207,290.650024414,279.020019531,294.270019531,280.650024414,284.549987793,297.549987793,297.619995117
2013-06-25,290.41998291,281.520019531,292.279998779,280.900024414,294.220001221,282.700012207,284.200012207,296.869995117,298.470001221
2013-06-26,290.650024414,279.400024414,290.470001221,277.020019531,296.200012207,284.299987793,285.119995117,297.720001221,297.16998291
2013-06-27,290.600006104,278.91998291,288.570007324,277.970001221,300.220001221,285.799987793,286.220001221,298.520019531,296.369995117
2013-06-28,289.529998779,280.049987793,287.350006104,275.799987793,298.470001221,284.950012207,287.869995117,298.720001221,295.049987793
2013-06-29,289.279998779,280.66998291,286.850006104,274.470001221,297.83001709,282.650024414,289.5,298.16998291,296.200012207
2013-06-30,290.549987793,280.520019531,284.020019531,275.020019531,296.270019531,282.470001221,292.369995117,297.400024414,295.869995117
2013-07-01,290.850006104,279.41998291,281.650024414,276.91998291,294.020019531,284.900024414,288.850006104,296.720001221,296.369995117
2013-07-02,289.700012207,280.119995117,280.720001221,276.25,294.049987793,287.270019531,286.5,296.25,296.400024414
2013-07-03,289.320007324,281.970001221,280.720001221,275.600006104,295.150024414,288.41998291,286.549987793,296.279998779,297.83001709
2013-07-04,289.900024414,281.119995117,279.75,274.41998291,296.549987793,286.549987793,286.320007324,295.58001709,298.600006104
2013-07-05,290.270019531,279.850006104,281.779998779,275.720001221,296.450012207,285.299987793,286.570007324,294.320007324,299.549987793
2013-07-06,290.470001221,280.400024414,282.75,276.970001221,297.16998291,280.5,287.700012207,294.369995117,299.799987793
2013-07-07,289.75,283.470001221,281.549987793,278.91998291,297.869995117,279.700012207,287.100006104,294.679992676,297.520019531
2013-07-08,290.070007324,283.369995117,280.679992676,277.5,297.41998291,280.600006104,289.100006104,295.400024414,297.33001709
2013-07-09,289.799987793,284.570007324,282.150024414,277.720001221,298.369995117,281.470001221,286.900024414,296.200012207,298.100006104
2013-07-10,289.41998291,281.820007324,284.049987793,276.600006104,296.75,287.650024414,283.270019531,294.700012207,297.220001221
2013-07-11,289.5,279.450012207,287.0,278.450012207,296.220001221,284.299987793,283.350006104,294.049987793,295.770019531
2013-07-12,289.66998291,281.119995117,289.100006104,276.869995117,296.320007324,282.91998291,284.270019531,294.520019531,295.08001709
2013-07-13,289.119995117,281.350006104,288.549987793,275.720001221,296.820007324,283.450012207,285.320007324,297.16998291,297.700012207
2013-07-14,289.619995117,281.850006104,287.41998291,276.350006104,297.08001709,280.200012207,285.91998291,298.970001221,298.900024414
2013-07-15,290.400024414,281.700012207,286.299987793,272.850006104,290.020019531,285.070007324,289.549987793,296.950012207,300.779998779
2013-07-16,289.950012207,281.16998291,286.450012207,272.850006104,289.799987793,288.270019531,292.049987793,296.950012207,301.150024414
2013-07-17,290.150024414,283.119995117,287.100006104,275.41998291,289.720001221,283.200012207,287.41998291,299.220001221,300.850006104
2013-07-18,290.070007324,283.200012207,285.869995117,275.150024414,292.16998291,276.570007324,289.200012207,298.350006104,301.75
2013-07-19,290.029998779,282.950012207,284.020019531,275.369995117,292.850006104,277.75,288.369995117,299.270019531,300.529998779
2013-07-20,289.619995117,285.650024414,283.799987793,275.070007324,293.070007324,276.970001221,288.049987793,299.41998291,299.049987793
2013-07-21,290.369995117,284.520019531,285.720001221,276.799987793,294.070007324,277.779998779,287.200012207,301.58001709,297.200012207
2013-07-22,290.450012207,287.049987793,289.16998291,275.770019531,296.869995117,275.700012207,288.520019531,298.0,297.869995117
2013-07-23,290.049987793,287.25,289.900024414,276.270019531,298.100006104,277.570007324,288.91998291,293.200012207,297.529998779
2013-07-24,289.650024414,286.5,289.270019531,275.070007324,292.570007324,278.950012207,289.470001221,294.600006104,293.020019531
2013-07-25,290.570007324,286.020019531,287.900024414,272.600006104,294.970001221,282.779998779,287.820007324,295.850006104,293.020019531
2013-07-26,290.970001221,287.650024414,288.520019531,275.25,293.150024414,286.100006104,286.700012207,296.869995117,295.869995117
2013-07-27,290.520019531,289.070007324,290.700012207,276.41998291,290.020019531,286.850006104,286.799987793,297.369995117,295.720001221
2013-07-28,290.570007324,286.799987793,292.119995117,276.200012207,290.549987793,286.369995117,287.700012207,297.020019531,295.350006104
2013-07-29,290.570007324,284.950012207,290.5,277.049987793,293.75,286.619995117,289.150024414,296.91998291,294.820007324
2013-07-30,289.820007324,282.850006104,290.299987793,275.66998291,296.520019531,290.400024414,290.070007324,297.220001221,296.16998291
2013-07-31,290.220001221,281.020019531,289.619995117,273.400024414,296.700012207,284.25,290.16998291,296.25,295.200012207
2013-08-01,290.5,283.520019531,288.150024414,275.049987793,293.850006104,281.400024414,288.299987793,294.619995117,295.200012207
2013-08-02,290.100006104,283.850006104,286.650024414,275.799987793,294.16998291,281.549987793,288.070007324,295.75,296.070007324
2013-08-03,289.600006104,280.950012207,284.41998291,274.75,296.200012207,283.66998291,288.75,296.369995117,294.520019531
2013-08-04,290.119995117,280.100006104,283.66998291,273.799987793,296.369995117,287.320007324,289.279998779,296.720001221,293.369995117
2013-08-05,290.900024414,281.0,284.270019531,274.150024414,294.900024414,285.400024414,290.350006104,296.850006104,294.470001221
2013-08-06,290.200012207,282.470001221,285.25,274.799987793,291.450012207,286.869995117,290.650024414,297.75,293.75
2013-08-07,290.900024414,282.600006104,285.049987793,274.25,290.869995117,284.600006104,290.400024414,297.700012207,295.950012207
2013-08-08,290.66998291,282.770019531,283.450012207,275.0,292.900024414,279.570007324,291.119995117,296.770019531,297.400024414
2013-08-09,289.5,282.350006104,282.570007324,275.619995117,293.720001221,280.850006104,291.5,296.650024414,296.650024414
2013-08-10,289.820007324,282.619995117,282.520019531,273.049987793,291.5,281.400024414,289.619995117,296.150024414,295.41998291
2013-08-11,289.200012207,282.299987793,285.25,273.450012207,290.200012207,283.100006104,287.66998291,297.150024414,296.619995117
2013-08-12,289.400024414,282.700012207,286.369995117,272.320007324,292.850006104,278.350006104,286.41998291,300.100006104,296.75
2013-08-13,289.900024414,283.220001221,285.5,276.119995117,294.75,276.41998291,288.600006104,300.58001709,292.450012207
2013-08-14,289.600006104,282.850006104,283.369995117,274.270019531,295.299987793,278.220001221,287.270019531,295.799987793,291.950012207
2013-08-15,290.450012207,282.220001221,283.770019531,274.16998291,296.66998291,282.16998291,286.570007324,296.75,293.350006104
2013-08-16,290.25,280.470001221,284.150024414,275.070007324,298.150024414,281.25,286.41998291,299.549987793,294.619995117
2013-08-17,290.66998291,281.100006104,285.299987793,275.350006104,296.150024414,282.650024414,285.75,299.16998291,294.150024414
2013-08-18,289.119995117,280.150024414,283.270019531,274.66998291,294.850006104,287.950012207,284.75,298.970001221,293.16998291
2013-08-19,289.350006104,279.770019531,281.220001221,273.770019531,294.75,290.650024414,284.619995117,297.619995117,295.150024414
2013-08-20,290.070007324,283.049987793,281.049987793,272.220001221,295.950012207,291.5,286.299987793,296.020019531,297.100006104
2013-08-21,289.369995117,283.700012207,280.799987793,272.820007324,295.770019531,283.600006104,289.220001221,295.770019531,296.799987793
2013-08-22,289.970001221,283.799987793,281.520019531,273.320007324,295.58001709,277.049987793,290.479980469,298.270019531,295.91998291
2013-08-23,290.150024414,282.619995117,281.600006104,274.650024414,293.470001221,278.25,285.549987793,299.150024414,294.049987793
2013-08-24,289.470001221,280.650024414,279.549987793,274.200012207,292.75,278.299987793,284.549987793,298.470001221,293.970001221
2013-08-25,289.799987793,280.650024414,281.220001221,276.470001221,293.820007324,276.020019531,285.91998291,299.869995117,294.619995117
2013-08-26,290.020019531,281.100006104,282.91998291,275.25,293.869995117,278.049987793,284.66998291,298.220001221,296.320007324
2013-08-27,290.100006104,281.900024414,281.25,274.200012207,294.070007324,285.91998291,285.91998291,295.0,296.5
2013-08-28,289.650024414,282.279998779,280.520019531,273.770019531,293.75,289.950012207,286.950012207,296.619995117,295.119995117
2013-08-29,289.020019531,279.850006104,281.850006104,273.970001221,293.270019531,291.619995117,285.720001221,299.970001221,294.799987793
2013-08-30,290.549987793,279.369995117,280.119995117,274.0,294.5,291.720001221,285.549987793,300.020019531,296.75
2013-08-31,290.400024414,281.16998291,278.66998291,274.770019531,296.100006104,292.950012207,288.720001221,302.0,296.720001221
2013-09-01,289.470001221,280.41998291,281.220001221,275.299987793,295.270019531,289.700012207,289.16998291,302.119995117,296.770019531
2013-09-02,289.570007324,279.450012207,281.720001221,274.779998779,295.470001221,283.650024414,288.820007324,299.970001221,296.619995117
2013-09-03,289.520019531,279.400024414,279.900024414,274.700012207,295.220001221,281.350006104,287.799987793,299.150024414,293.220001221
2013-09-04,289.119995117,279.850006104,278.369995117,274.799987793,295.119995117,285.619995117,288.049987793,297.770019531,294.75
2013-09-05,290.200012207,280.570007324,278.320007324,275.520019531,295.650024414,287.900024414,289.16998291,297.619995117,290.470001221
2013-09-06,289.820007324,280.900024414,281.020019531,274.91998291,294.100006104,293.100006104,288.470001221,298.350006104,291.720001221
2013-09-07,289.570007324,281.820007324,280.400024414,276.270019531,294.100006104,290.119995117,288.220001221,299.5,294.270019531
2013-09-08,289.770019531,281.600006104,278.650024414,274.320007324,292.119995117,293.100006104,288.320007324,300.150024414,292.350006104
2013-09-09,290.16998291,281.119995117,281.350006104,272.16998291,290.320007324,300.270019531,287.650024414,299.16998291,294.970001221
2013-09-10,290.850006104,280.350006104,280.970001221,273.700012207,287.869995117,298.770019531,291.75,298.799987793,298.369995117
2013-09-11,290.049987793,279.25,278.5,274.619995117,288.450012207,291.869995117,294.799987793,298.66998291,297.369995117
2013-09-12,289.970001221,278.5,279.150024414,274.41998291,287.75,281.450012207,291.16998291,298.150024414,294.150024414
2013-09-13,290.520019531,277.850006104,280.320007324,275.66998291,286.570007324,280.020019531,289.850006104,299.66998291,288.950012207
2013-09-14,290.570007324,276.600006104,277.970001221,276.16998291,287.369995117,279.770019531,291.619995117,300.820007324,288.200012207
2013-09-15,289.950012207,275.600006104,277.270019531,276.320007324,287.150024414,279.320007324,286.770019531,302.650024414,291.5
2013-09-16,290.600006104,275.450012207,276.279998779,275.850006104,288.25,278.470001221,284.119995117,304.66998291,287.049987793
2013-09-17,290.650024414,275.66998291,273.799987793,275.720001221,289.470001221,281.270019531,282.400024414,299.220001221,287.369995117
2013-09-18,291.41998291,276.570007324,272.070007324,275.450012207,290.720001221,284.549987793,283.650024414,299.799987793,289.41998291
2013-09-19,291.520019531,278.850006104,270.299987793,273.799987793,289.619995117,288.0,286.450012207,302.270019531,291.200012207
2013-09-20,290.549987793,278.299987793,267.650024414,274.5,288.650024414,286.5,283.900024414,301.970001221,292.16998291
2013-09-21,290.570007324,278.400024414,270.970001221,275.970001221,288.75,282.91998291,283.070007324,303.529998779,291.600006104
2013-09-22,290.75,279.820007324,269.5,276.570007324,284.820007324,281.619995117,281.619995117,303.350006104,286.850006104
2013-09-23,291.150024414,279.270019531,269.100006104,276.75,283.5,281.5,280.320007324,300.150024414,286.869995117
2013-09-24,290.25,279.900024414,275.850006104,276.270019531,288.950012207,282.100006104,280.150024414,298.150024414,289.299987793
2013-09-25,290.369995117,278.869995117,276.150024414,274.650024414,289.900024414,285.549987793,280.650024414,299.0,290.75
2013-09-26,289.5,276.299987793,275.66998291,277.020019531,289.119995117,287.570007324,281.41998291,301.200012207,290.200012207
2013-09-27,290.66998291,275.970001221,275.119995117,277.799987793,280.650024414,288.520019531,280.5,298.470001221,289.770019531
2013-09-28,290.179992676,278.41998291,273.41998291,279.299987793,285.900024414,284.020019531,280.400024414,296.470001221,289.850006104
2013-09-29,289.41998291,278.520019531,273.25,278.119995117,287.16998291,283.700012207,279.869995117,296.070007324,289.369995117
2013-09-30,290.100006104,278.049987793,271.850006104,278.450012207,287.850006104,285.119995117,278.450012207,298.619995117,291.799987793
2013-10-01,290.220001221,278.450012207,272.020019531,279.150024414,287.400024414,285.820007324,278.91998291,301.41998291,293.950012207
2013-10-02,289.5,276.970001221,274.25,276.720001221,286.100006104,287.350006104,278.869995117,300.0,294.119995117
2013-10-03,289.570007324,274.950012207,274.66998291,276.820007324,286.049987793,286.450012207,279.369995117,302.100006104,294.450012207
2013-10-04,290.470001221,273.570007324,271.720001221,276.91998291,277.869995117,287.270019531,281.270019531,297.75,294.700012207
2013-10-05,290.400024414,272.75,273.799987793,277.700012207,279.41998291,288.270019531,282.91998291,297.470001221,294.470001221
2013-10-06,289.16998291,272.900024414,272.66998291,276.91998291,286.299987793,290.400024414,281.450012207,298.91998291,294.049987793
2013-10-07,288.5,275.299987793,274.020019531,279.450012207,287.700012207,291.119995117,279.570007324,296.350006104,288.020019531
2013-10-08,288.75,274.75,274.150024414,277.66998291,287.520019531,294.900024414,277.950012207,294.600006104,288.020019531
2013-10-09,290.100006104,279.700012207,269.900024414,276.549987793,285.369995117,291.600006104,278.900024414,294.270019531,287.900024414
2013-10-10,290.299987793,281.91998291,273.700012207,278.070007324,277.350006104,291.0,277.869995117,296.950012207,290.600006104
2013-10-11,290.299987793,280.220001221,275.119995117,278.41998291,278.75,289.970001221,278.820007324,298.16998291,291.049987793
2013-10-12,289.570007324,279.41998291,275.900024414,281.600006104,285.820007324,291.049987793,278.369995117,298.66998291,289.350006104
2013-10-13,289.5,278.700012207,274.470001221,277.25,286.070007324,292.91998291,279.5,299.450012207,287.970001221
2013-10-14,289.75,277.619995117,274.5,275.5,281.970001221,294.91998291,282.119995117,301.520019531,288.869995117
2013-10-15,289.820007324,276.799987793,276.950012207,276.150024414,282.200012207,295.25,280.150024414,301.570007324,288.900024414
2013-10-16,289.869995117,276.820007324,277.350006104,277.350006104,279.049987793,296.119995117,280.0,299.299987793,290.529998779
2013-10-17,289.570007324,276.700012207,276.619995117,278.220001221,278.020019531,292.299987793,279.900024414,295.970001221,289.25
2013-10-18,289.549987793,275.400024414,275.820007324,275.470001221,278.75,294.470001221,282.0,295.850006104,286.900024414
2013-10-19,288.75,276.0,274.91998291,273.400024414,279.400024414,295.220001221,280.570007324,296.400024414,286.200012207
2013-10-20,289.549987793,275.25,273.270019531,275.570007324,279.5,289.5,282.100006104,296.700012207,285.799987793
2013-10-21,289.850006104,275.049987793,272.0,275.41998291,281.299987793,287.600006104,282.700012207,298.16998291,287.470001221
2013-10-22,286.970001221,275.75,269.270019531,277.779998779,283.970001221,291.600006104,281.270019531,297.320007324,283.5
2013-10-23,286.41998291,276.070007324,265.820007324,280.150024414,285.970001221,286.070007324,281.25,297.450012207,281.0
2013-10-24,287.25,275.5,274.070007324,279.100006104,285.450012207,285.850006104,280.950012207,298.470001221,280.200012207
2013-10-25,288.950012207,274.470001221,272.119995117,278.25,281.049987793,289.41998291,280.450012207,298.549987793,281.200012207
2013-10-26,289.070007324,274.970001221,272.350006104,277.799987793,282.950012207,292.020019531,280.820007324,297.900024414,283.570007324
2013-10-27,288.869995117,275.16998291,277.100006104,277.299987793,284.470001221,289.070007324,279.720001221,296.369995117,283.070007324
2013-10-28,289.650024414,273.720001221,274.369995117,282.020019531,284.179992676,292.350006104,277.5,297.100006104,283.869995117
2013-10-29,289.520019531,273.970001221,271.350006104,283.369995117,280.25,291.970001221,278.75,296.570007324,284.570007324
2013-10-30,289.770019531,275.900024414,272.220001221,278.770019531,275.100006104,292.570007324,279.799987793,296.049987793,287.299987793
2013-10-31,290.5,275.100006104,270.320007324,279.350006104,276.820007324,293.700012207,280.0,296.75,291.150024414
2013-11-01,289.869995117,273.100006104,269.270019531,279.91998291,279.570007324,289.600006104,279.850006104,296.720001221,288.25
2013-11-02,284.770019531,272.950012207,272.470001221,276.150024414,282.970001221,291.320007324,275.850006104,296.320007324,283.5
2013-11-03,288.299987793,275.200012207,271.570007324,278.400024414,281.91998291,291.150024414,272.900024414,296.950012207,277.350006104
2013-11-04,289.400024414,275.549987793,267.549987793,279.070007324,280.41998291,290.600006104,275.320007324,296.25,280.91998291
2013-11-05,289.450012207,274.91998291,263.779998779,280.100006104,271.720001221,292.970001221,276.070007324,294.299987793,284.270019531
2013-11-06,287.270019531,274.91998291,262.16998291,276.200012207,275.070007324,294.320007324,277.619995117,294.66998291,287.320007324
2013-11-07,285.400024414,272.970001221,261.720001221,274.549987793,280.320007324,291.299987793,277.16998291,296.150024414,280.070007324
2013-11-08,285.970001221,273.900024414,264.91998291,276.520019531,281.869995117,292.16998291,277.020019531,297.070007324,278.549987793
2013-11-09,288.700012207,275.650024414,271.869995117,278.270019531,280.619995117,290.41998291,274.900024414,298.799987793,283.450012207
2013-11-10,288.279998779,277.5,266.520019531,277.570007324,283.91998291,291.850006104,276.100006104,299.25,280.91998291
2013-11-11,287.600006104,272.100006104,260.119995117,276.66998291,281.119995117,293.75,279.900024414,296.049987793,280.100006104
2013-11-12,283.799987793,272.299987793,261.520019531,277.100006104,278.970001221,292.549987793,279.650024414,295.600006104,273.549987793
2013-11-13,281.150024414,275.400024414,270.799987793,279.119995117,279.350006104,297.900024414,277.470001221,296.700012207,277.200012207
2013-11-14,287.119995117,276.600006104,266.470001221,279.270019531,280.700012207,296.200012207,275.850006104,295.799987793,280.91998291
2013-11-15,289.25,273.700012207,260.820007324,279.119995117,279.619995117,291.619995117,275.100006104,296.049987793,281.799987793
2013-11-16,289.799987793,271.299987793,256.550018311,277.600006104,278.700012207,293.400024414,274.100006104,297.100006104,284.400024414
2013-11-17,289.75,268.900024414,252.700012207,275.570007324,278.869995117,296.070007324,274.5,296.700012207,287.850006104
2013-11-18,288.820007324,273.220001221,252.070007324,275.070007324,280.369995117,293.66998291,273.549987793,296.720001221,281.5
2013-11-19,288.270019531,272.350006104,248.670013428,275.100006104,281.320007324,292.270019531,268.150024414,297.619995117,276.049987793
2013-11-20,287.41998291,277.5,247.119995117,277.75,278.600006104,294.049987793,271.470001221,297.400024414,277.650024414
2013-11-21,288.200012207,273.520019531,266.570007324,280.91998291,278.369995117,295.869995117,272.119995117,296.5,282.900024414
2013-11-22,287.850006104,272.619995117,264.820007324,281.220001221,272.470001221,296.070007324,275.049987793,297.58001709,281.600006104
2013-11-23,284.970001221,276.150024414,266.350006104,278.450012207,268.5,297.950012207,276.950012207,296.16998291,271.41998291
2013-11-24,285.66998291,279.369995117,270.350006104,278.850006104,269.369995117,296.270019531,278.100006104,295.549987793,269.549987793
2013-11-25,287.91998291,278.900024414,265.119995117,280.5,270.200012207,289.320007324,276.91998291,295.470001221,274.41998291
2013-11-26,282.5,275.619995117,264.350006104,277.900024414,271.070007324,289.100006104,278.020019531,296.33001709,281.850006104
2013-11-27,281.650024414,276.520019531,258.350006104,275.570007324,270.049987793,290.41998291,278.850006104,296.450012207,272.549987793
2013-11-28,283.779998779,275.150024414,251.920013428,277.150024414,273.970001221,295.299987793,278.16998291,296.720001221,273.470001221
2013-11-29,284.450012207,277.100006104,250.220001221,280.619995117,274.820007324,296.41998291,276.75,296.320007324,272.850006104
2013-11-30,286.320007324,277.5,252.119995117,278.279998779,276.75,296.869995117,277.369995117,296.520019531,276.869995117
2013-12-01,288.66998291,273.470001221,257.470001221,275.619995117,276.41998291,300.070007324,272.270019531,298.25,277.220001221
2013-12-02,288.25,271.950012207,265.200012207,277.900024414,278.119995117,294.600006104,269.299987793,297.150024414,279.16998291
2013-12-03,288.5,268.369995117,266.100006104,275.320007324,280.070007324,294.5,267.450012207,298.029998779,280.470001221
2013-12-04,288.25,265.25,269.369995117,277.770019531,273.25,295.450012207,266.619995117,298.049987793,283.119995117
2013-12-05,287.720001221,265.950012207,273.369995117,279.299987793,267.369995117,291.650024414,264.75,296.820007324,284.41998291
2013-12-06,288.119995117,269.75,274.66998291,277.570007324,268.25,296.020019531,261.450012207,296.020019531,274.91998291
2013-12-07,288.220001221,275.400024414,273.320007324,277.820007324,271.0,300.650024414,266.400024414,296.400024414,272.200012207
2013-12-08,288.100006104,275.66998291,267.070007324,280.66998291,266.869995117,294.820007324,269.5,296.520019531,275.150024414
2013-12-09,288.369995117,275.650024414,267.100006104,282.350006104,259.91998291,291.369995117,271.950012207,295.970001221,273.369995117
2013-12-10,285.700012207,274.900024414,260.720001221,280.91998291,266.450012207,294.450012207,272.320007324,296.350006104,271.369995117
2013-12-11,286.400024414,273.720001221,255.800018311,280.770019531,272.549987793,296.5,273.470001221,296.549987793,270.220001221
2013-12-12,285.470001221,275.220001221,258.450012207,278.970001221,274.520019531,299.020019531,275.220001221,295.200012207,270.020019531
2013-12-13,288.020019531,274.25,261.450012207,278.320007324,270.270019531,300.049987793,276.549987793,295.150024414,274.0
2013-12-14,285.75,273.650024414,258.16998291,278.66998291,267.320007324,302.320007324,277.570007324,295.900024414,276.220001221
2013-12-15,282.070007324,273.75,248.970001221,279.450012207,269.950012207,304.200012207,275.619995117,295.900024414,272.150024414
2013-12-16,283.850006104,273.850006104,247.399993896,278.66998291,273.869995117,303.900024414,276.369995117,295.450012207,272.41998291
2013-12-17,283.41998291,275.020019531,254.5,278.770019531,277.369995117,301.799987793,274.5,295.770019531,272.150024414
2013-12-18,286.470001221,273.450012207,262.470001221,280.070007324,278.650024414,298.970001221,268.350006104,295.400024414,274.5
2013-12-19,287.869995117,273.350006104,262.66998291,281.799987793,276.400024414,300.320007324,271.200012207,295.5,280.220001221
2013-12-20,288.41998291,275.220001221,268.950012207,279.770019531,272.720001221,300.220001221,274.16998291,295.029998779,283.179992676
2013-12-21,287.470001221,276.0,268.600006104,278.900024414,269.5,301.850006104,275.91998291,295.16998291,285.869995117
2013-12-22,285.350006104,274.770019531,258.25,279.270019531,268.070007324,302.600006104,277.049987793,294.91998291,286.549987793
2013-12-23,281.400024414,272.16998291,252.399993896,277.900024414,267.720001221,303.200012207,274.770019531,294.5,276.549987793
2013-12-24,282.299987793,272.650024414,245.800018311,278.100006104,271.299987793,304.5,272.820007324,296.549987793,269.020019531
2013-12-25,284.619995117,271.400024414,246.570007324,276.619995117,270.200012207,305.16998291,276.520019531,297.570007324,271.570007324
2013-12-26,284.549987793,271.070007324,249.720001221,276.520019531,270.369995117,302.08001709,277.549987793,296.720001221,273.720001221
2013-12-27,284.400024414,273.150024414,262.0,276.75,273.400024414,302.650024414,275.049987793,295.720001221,276.820007324
2013-12-28,285.950012207,271.570007324,266.520019531,277.799987793,272.820007324,303.369995117,275.16998291,295.700012207,279.41998291
2013-12-29,286.75,273.549987793,260.770019531,280.770019531,270.619995117,303.700012207,276.070007324,296.200012207,278.049987793
2013-12-30,285.150024414,275.75,260.16998291,278.66998291,272.700012207,300.369995117,275.320007324,296.520019531,270.799987793
2013-12-31,285.150024414,275.75,260.16998291,278.66998291,272.700012207,300.369995117,275.320007324,296.520019531,270.799987793
2014-01-01,285.299987793,273.400024414,268.299987793,278.049987793,273.720001221,297.0,276.700012207,297.549987793,275.020019531
2014-01-02,280.869995117,274.5,264.66998291,278.320007324,274.5,291.850006104,274.350006104,298.08001709,266.0
2014-01-03,282.720001221,274.900024414,267.91998291,279.720001221,276.25,295.279998779,272.400024414,297.700012207,263.850006104
2014-01-04,285.799987793,273.570007324,268.770019531,280.369995117,269.600006104,298.700012207,272.619995117,297.549987793,273.16998291
2014-01-05,285.100006104,272.970001221,270.369995117,280.400024414,265.100006104,301.619995117,273.850006104,296.700012207,280.200012207
2014-01-06,280.299987793,274.850006104,269.0,277.75,266.970001221,303.150024414,274.950012207,296.100006104,261.049987793
2014-01-07,282.549987793,274.020019531,269.25,280.970001221,273.350006104,299.299987793,275.950012207,296.25,261.91998291
2014-01-08,285.520019531,275.119995117,265.450012207,280.100006104,274.299987793,299.0,275.450012207,296.619995117,268.970001221
2014-01-09,286.350006104,275.5,260.850006104,279.299987793,273.970001221,299.929992676,276.049987793,296.100006104,272.400024414
2014-01-10,286.619995117,274.119995117,254.470001221,282.270019531,275.369995117,295.5,275.549987793,297.220001221,281.400024414
