DATETIME,LATITUDE,LONGITUDE,OBSERVATION COUNT,temperature,time_deltas,OBSERVATION_DATETIME,COMMON NAME
2013-08-04,43.3195871222,-77.5652224111,4402.0,293.369995117,81756000.0,2013-08-04,White-rumped Sandpiper
2013-08-05,42.986151108,-74.17862498,7330.0,291.619995117,81843420.0,2013-08-05,White-rumped Sandpiper
2013-08-06,44.4200068478,-73.2569900957,9751.0,292.220001221,81927720.0,2013-08-06,White-rumped Sandpiper
2013-08-07,42.5493145667,-73.1346783364,3432.0,292.070007324,82014300.0,2013-08-07,White-rumped Sandpiper
2013-08-08,43.949381569,-74.2602340759,12876.0,274.950012207,82081800.0,2013-08-08,White-rumped Sandpiper
2013-08-09,42.8559771136,-76.5267067455,3631.0,290.100006104,82184400.0,2013-08-09,White-rumped Sandpiper
2013-08-10,41.1065119696,-77.7096277261,694.0,285.770019531,82272600.0,2013-08-10,White-rumped Sandpiper
2013-08-11,42.6679957051,-75.1836071641,5175.0,293.0,82359900.0,2013-08-11,White-rumped Sandpiper
2013-08-12,43.742810971,-74.9781390774,4920.0,293.200012207,82445100.0,2013-08-12,White-rumped Sandpiper
2013-08-13,40.4230193556,-72.5191471741,1938.0,290.470001221,82534800.0,2013-08-13,White-rumped Sandpiper
2013-08-14,43.0859849077,-73.9316476346,166.0,289.400024414,82619100.0,2013-08-14,White-rumped Sandpiper
2013-08-15,42.5292573424,-74.3064887364,7816.0,292.799987793,82708200.0,2013-08-15,White-rumped Sandpiper
2013-08-16,41.9046884432,-75.0759735243,10725.0,292.150024414,82792800.0,2013-08-16,White-rumped Sandpiper
2013-08-17,41.2625222065,-73.9025586804,4717.0,294.150024414,82878420.0,2013-08-17,White-rumped Sandpiper
2013-08-18,43.423674549,-73.9748023122,6458.0,292.970001221,82964580.0,2013-08-18,White-rumped Sandpiper
2013-08-19,43.4435478842,-74.4260657684,1597.0,294.41998291,83049300.0,2013-08-19,White-rumped Sandpiper
2013-08-20,42.8773108088,-74.3003776676,7345.0,294.16998291,83141220.0,2013-08-20,White-rumped Sandpiper
2013-08-21,43.4675167781,-71.9999572813,10801.0,294.369995117,83224800.0,2013-08-21,White-rumped Sandpiper
2013-08-22,37.5923575189,-74.0602439081,21562.0,295.91998291,83311200.0,2013-08-22,White-rumped Sandpiper
2013-08-23,42.3547392839,-75.3001744387,14259.0,290.720001221,83398500.0,2013-08-23,White-rumped Sandpiper
2013-08-24,41.4468267963,-75.8010251944,4448.0,294.200012207,83484000.0,2013-08-24,White-rumped Sandpiper
2013-08-25,42.3626099056,-74.148376825,16722.0,294.619995117,83570400.0,2013-08-25,White-rumped Sandpiper
2013-08-26,40.2237661654,-76.5732803,109.0,287.299987793,83658600.0,2013-08-26,White-rumped Sandpiper
2013-08-27,41.3247667406,-75.9410257688,249.0,292.720001221,83743800.0,2013-08-27,White-rumped Sandpiper
2013-08-28,38.8817508654,-72.8599220615,158.0,292.350006104,83830800.0,2013-08-28,White-rumped Sandpiper
2013-08-29,38.668140545,-74.74061586,62.0,298.970001221,83920500.0,2013-08-29,White-rumped Sandpiper
2013-08-30,38.8035390857,-72.4941077029,175.0,294.869995117,84002820.0,2013-08-30,White-rumped Sandpiper
2013-08-31,40.0325965842,-74.7899831947,316.0,294.119995117,84090600.0,2013-08-31,White-rumped Sandpiper
2013-09-01,42.38022,-76.1604198028,380.0,294.869995117,84177240.0,2013-09-01,White-rumped Sandpiper
2013-09-02,41.9758040511,-73.4309578467,478.0,293.16998291,84261600.0,2013-09-02,White-rumped Sandpiper
2013-09-03,41.0950340423,-72.4893183038,415.0,293.220001221,84346200.0,2013-09-03,White-rumped Sandpiper
2013-09-04,41.4916918875,-72.2233776844,213.0,285.070007324,84434400.0,2013-09-04,White-rumped Sandpiper
2013-09-05,37.46381496,-69.87551572,164.0,283.75,84522000.0,2013-09-05,White-rumped Sandpiper
2013-09-06,39.50776074,-70.07786888,65.0,290.369995117,84608400.0,2013-09-06,White-rumped Sandpiper
2013-09-07,37.4174921725,-70.2267065425,289.0,298.75,84694500.0,2013-09-07,White-rumped Sandpiper
2013-09-08,38.7832933136,-70.40997345,301.0,300.16998291,84780000.0,2013-09-08,White-rumped Sandpiper
2013-09-09,40.7967090143,-72.4247326,144.0,301.100006104,84867300.0,2013-09-09,White-rumped Sandpiper
2013-09-10,40.5810694619,-69.2645776571,137.0,300.75,84931200.0,2013-09-10,White-rumped Sandpiper
2013-09-11,37.2258821043,-71.9613845957,57.0,295.350006104,85036800.0,2013-09-11,White-rumped Sandpiper
2013-09-12,35.0189441933,-73.58437524,56.0,298.75,85129620.0,2013-09-12,White-rumped Sandpiper
2013-09-13,36.2540200524,-68.7909142,74.0,300.200012207,85212000.0,2013-09-13,White-rumped Sandpiper
2013-09-14,39.8847027375,-72.9669942175,228.0,286.970001221,85299960.0,2013-09-14,White-rumped Sandpiper
2013-09-15,41.6269544909,-72.6210665667,121.0,288.400024414,85379400.0,2013-09-15,White-rumped Sandpiper
2013-09-16,41.1547063731,-74.7986852115,104.0,280.850006104,85476000.0,2013-09-16,White-rumped Sandpiper
2013-09-17,40.37463148,-78.287617424,67.0,287.270019531,85557300.0,2013-09-17,White-rumped Sandpiper
2013-09-18,37.2153398684,-73.7857361368,84.0,290.470001221,85651200.0,2013-09-18,White-rumped Sandpiper
2013-09-19,40.4006300208,-75.3502260792,138.0,288.770019531,85732800.0,2013-09-19,White-rumped Sandpiper
2013-09-20,39.6511219824,-74.3980631176,41.0,288.470001221,85819200.0,2013-09-20,White-rumped Sandpiper
2013-09-21,39.7757115043,-70.6150490391,145.0,288.600006104,85903200.0,2013-09-21,White-rumped Sandpiper
2013-09-22,34.4192889792,-71.7627088458,79.0,285.0,85992000.0,2013-09-22,White-rumped Sandpiper
2013-09-23,32.7406025111,-71.1560727944,92.0,300.770019531,86077800.0,2013-09-23,White-rumped Sandpiper
2013-09-24,35.0657220917,-75.643751275,18.0,290.41998291,86166000.0,2013-09-24,White-rumped Sandpiper
2013-09-25,43.6702317909,-72.2635920727,48.0,286.299987793,86257200.0,2013-09-25,White-rumped Sandpiper
2013-09-26,40.5269412176,-71.6500513765,49.0,285.770019531,86337600.0,2013-09-26,White-rumped Sandpiper
2013-09-27,43.9516611818,-72.9586883273,41.0,288.299987793,86425200.0,2013-09-27,White-rumped Sandpiper
2013-09-28,30.00305085,-69.2138562556,51.0,287.75,86512800.0,2013-09-28,White-rumped Sandpiper
2013-09-29,42.2539837,-69.9153926222,89.0,301.25,86596200.0,2013-09-29,White-rumped Sandpiper
2013-09-30,41.744103425,-70.3340157,23.0,288.900024414,86686200.0,2013-09-30,White-rumped Sandpiper
2013-10-01,39.0113726375,-71.6164515,26.0,289.020019531,86772600.0,2013-10-01,White-rumped Sandpiper
2013-10-02,31.2315381,-70.7887730375,311.0,291.0,86855400.0,2013-10-02,White-rumped Sandpiper
2013-10-03,32.98676994,-68.24771657,311.0,296.820007324,86946480.0,2013-10-03,White-rumped Sandpiper
2013-10-04,37.8115728333,-76.0240182556,14.0,300.970001221,87030000.0,2013-10-04,White-rumped Sandpiper
2013-10-05,21.49325975,-66.4546951071,1086.0,287.850006104,87114600.0,2013-10-05,White-rumped Sandpiper
2013-10-06,22.7542467,-65.9960298,51.0,282.25,87199200.0,2013-10-06,White-rumped Sandpiper
2013-10-07,44.6984745333,-62.9870250667,14.0,282.200012207,87298200.0,2013-10-07,White-rumped Sandpiper
2013-10-08,11.8500439667,-66.9210044333,379.0,282.75,87377400.0,2013-10-08,White-rumped Sandpiper
2013-10-09,40.7505433182,-65.7516208545,152.0,283.220001221,87462000.0,2013-10-09,White-rumped Sandpiper
2013-10-10,43.0133013833,-67.81390345,25.0,285.200012207,87548400.0,2013-10-10,White-rumped Sandpiper
2013-10-11,41.4650041714,-70.8178604929,38.0,284.900024414,87634800.0,2013-10-11,White-rumped Sandpiper
2013-10-12,31.3609143364,-69.0432695364,161.0,282.700012207,87712200.0,2013-10-12,White-rumped Sandpiper
2013-10-13,38.6633653143,-70.5053024,64.0,282.700012207,87803400.0,2013-10-13,White-rumped Sandpiper
2013-10-14,27.1831641412,-71.1681221471,1746.0,292.700012207,87894000.0,2013-10-14,White-rumped Sandpiper
2013-10-15,40.23941995,-70.299275325,23.0,287.100006104,87964200.0,2013-10-15,White-rumped Sandpiper
2013-10-16,25.4838017667,-69.0702032,130.0,284.700012207,88066800.0,2013-10-16,White-rumped Sandpiper
2013-10-17,35.7729702444,-69.0725060111,65.0,296.299987793,88151400.0,2013-10-17,White-rumped Sandpiper
2013-10-18,30.5777405421,-72.3254857526,45.0,301.16998291,88238760.0,2013-10-18,White-rumped Sandpiper
2013-10-19,33.613010775,-69.79015216,414.0,299.049987793,88324200.0,2013-10-19,White-rumped Sandpiper
2013-10-20,41.9593798636,-66.3684238091,160.0,284.700012207,88413300.0,2013-10-20,White-rumped Sandpiper
2013-10-21,24.50547065,-72.5127788167,10.0,284.470001221,88499700.0,2013-10-21,White-rumped Sandpiper
2013-10-22,33.2810209,-72.6624999333,61.0,283.5,88585320.0,2013-10-22,White-rumped Sandpiper
2013-10-23,40.9227218667,-64.90152535,15.0,289.700012207,88682400.0,2013-10-23,White-rumped Sandpiper
2013-10-24,39.9287583833,-71.7867168333,12.0,276.820007324,88757820.0,2013-10-24,White-rumped Sandpiper
2013-10-25,21.44093204,-72.14250986,8.0,283.470001221,88848000.0,2013-10-25,White-rumped Sandpiper
2013-10-26,35.3756961125,-70.3954927813,91.0,273.650024414,88930800.0,2013-10-26,White-rumped Sandpiper
2013-10-27,42.4538556667,-74.8703142,15.0,277.020019531,88996200.0,2013-10-27,White-rumped Sandpiper
2013-10-28,7.01503263636,-69.7269398273,72.0,273.91998291,89104800.0,2013-10-28,White-rumped Sandpiper
2013-10-29,25.0936728857,-73.1101388571,25.0,297.470001221,89190000.0,2013-10-29,White-rumped Sandpiper
2013-10-30,14.1839731357,-72.3965047071,99.0,291.75,89272800.0,2013-10-30,White-rumped Sandpiper
2013-10-31,34.6619633714,-71.6037867143,48.0,285.600006104,89363100.0,2013-10-31,White-rumped Sandpiper
2013-11-01,-1.611751525,-72.260267075,110.0,272.020019531,89451000.0,2013-11-01,White-rumped Sandpiper
2013-11-02,35.3641647318,-61.8080711727,141.0,283.5,89537340.0,2013-11-02,White-rumped Sandpiper
2013-11-03,30.1399969808,-65.37966675,140.0,293.049987793,89618400.0,2013-11-03,White-rumped Sandpiper
2013-11-04,-17.4957070111,-63.9160882667,112.0,291.41998291,89699400.0,2013-11-04,White-rumped Sandpiper
2013-11-05,25.54952663,-68.59169329,19.0,289.799987793,89799300.0,2013-11-05,White-rumped Sandpiper
2013-11-06,34.4032972364,-67.7121397455,35.0,285.100006104,89879100.0,2013-11-06,White-rumped Sandpiper
2013-11-07,19.082944025,-54.735986075,78.0,286.119995117,89974800.0,2013-11-07,White-rumped Sandpiper
2013-11-08,-5.53249115,-71.347718025,117.0,278.549987793,90059100.0,2013-11-08,White-rumped Sandpiper
2013-11-09,27.4242741273,-64.8984635545,36.0,299.91998291,90141000.0,2013-11-09,White-rumped Sandpiper
2013-11-10,20.2632257167,-69.6545770167,13.0,298.119995117,90226800.0,2013-11-10,White-rumped Sandpiper
2013-11-11,25.26271752,-65.05640582,63.0,293.799987793,90311400.0,2013-11-11,White-rumped Sandpiper
2013-11-12,45.1850864,-61.75208545,3.0,269.600006104,90403200.0,2013-11-12,White-rumped Sandpiper
2013-11-13,23.22026622,-71.00160996,22.0,277.200012207,90484200.0,2013-11-13,White-rumped Sandpiper
2013-11-14,27.3850798,-60.0988033,3.0,300.320007324,90570960.0,2013-11-14,White-rumped Sandpiper
2013-11-15,44.9356094,-69.9152729,19.0,280.66998291,90667200.0,2013-11-15,White-rumped Sandpiper
2013-11-16,23.1667101875,-65.9709321,519.0,292.950012207,90741600.0,2013-11-16,White-rumped Sandpiper
2013-11-17,13.664489775,-62.1979208875,467.0,293.0,90828000.0,2013-11-17,White-rumped Sandpiper
2013-11-18,-11.3713293667,-66.81005,53.0,296.720001221,90919080.0,2013-11-18,White-rumped Sandpiper
2013-11-19,-4.44161185,-64.71438765,9.0,277.25,91008000.0,2013-11-19,White-rumped Sandpiper
2013-11-20,-21.0312786,-63.9331022667,3.0,277.700012207,91094400.0,2013-11-20,White-rumped Sandpiper
2013-11-21,12.4793747,-70.5494461333,8.0,282.900024414,91181100.0,2013-11-21,White-rumped Sandpiper
2013-11-22,-15.5508602334,-67.6378216333,41.0,290.335021973,91264650.0,2013-11-22,White-rumped Sandpiper
2013-11-23,-43.5810951667,-64.7261971333,74.0,297.770019531,91348200.0,2013-11-23,White-rumped Sandpiper
2013-11-24,-39.767514525,-60.776585775,256.0,296.270019531,91434600.0,2013-11-24,White-rumped Sandpiper
2013-11-25,-36.32420005,-56.75469245,65.0,286.049987793,91525200.0,2013-11-25,White-rumped Sandpiper
2013-11-26,-45.122992,-63.9083933667,90.0,286.770019531,91613700.0,2013-11-26,White-rumped Sandpiper
2013-11-27,-10.1044347625,-73.9346889375,64.0,266.850006104,91692060.0,2013-11-27,White-rumped Sandpiper
2013-11-28,-12.4411339,-75.8191395,10.0,279.350006104,91784700.0,2013-11-28,White-rumped Sandpiper
2013-11-29,-12.08063486,-67.6303659,86.0,293.119995117,91886400.0,2013-11-29,White-rumped Sandpiper
2013-11-30,-14.9025365,-67.6180478333,202.0,298.75,91929600.0,2013-11-30,White-rumped Sandpiper
2013-12-01,3.794044875,-66.6054511,13.0,276.020019531,92046600.0,2013-12-01,White-rumped Sandpiper
2013-12-02,-11.026849975,-69.52349295,29.0,299.970001221,92138400.0,2013-12-02,White-rumped Sandpiper
2013-12-03,2.1005398,-65.41333546,803.0,299.570007324,92210400.0,2013-12-03,White-rumped Sandpiper
2013-12-04,-34.7140251778,-63.6475133778,1073.0,278.150024414,92300400.0,2013-12-04,White-rumped Sandpiper
2013-12-05,-43.077701,-59.72032785,2.0,279.049987793,92386800.0,2013-12-05,White-rumped Sandpiper
2013-12-06,-52.65565645,-68.65311725,110.0,277.470001221,92496600.0,2013-12-06,White-rumped Sandpiper
2013-12-07,-8.484858,-66.284609525,256.0,277.820007324,92563200.0,2013-12-07,White-rumped Sandpiper
2013-12-08,-53.2848435,-70.3143585,2.0,281.350006104,92673900.0,2013-12-08,White-rumped Sandpiper
2013-12-09,-42.1739326,-60.9321928,51.0,292.75,92764800.0,2013-12-09,White-rumped Sandpiper
2013-12-10,-52.2586547,-70.1094929,11.0,281.369995117,92822400.0,2013-12-10,White-rumped Sandpiper
2013-12-11,-44.9957347333,-63.5868072667,112.0,293.020019531,92912400.0,2013-12-11,White-rumped Sandpiper
2013-12-12,-39.2939528,-59.3865577,120.0,294.400024414,92993400.0,2013-12-12,White-rumped Sandpiper
2013-12-13,-46.2192162,-63.2093937667,20.0,294.470001221,93083400.0,2013-12-13,White-rumped Sandpiper
2013-12-14,-38.4007483667,-57.6351785667,112.0,295.0,93166920.0,2013-12-14,White-rumped Sandpiper
2013-12-15,-31.220347,-50.955529,25.0,295.5,93251700.0,2013-12-15,White-rumped Sandpiper
2013-12-16,-31.220347,-50.955529,4.0,296.25,93334500.0,2013-12-16,White-rumped Sandpiper
2013-12-17,-41.44355725,-60.055324,3006.0,288.459991455,93428430.0,2013-12-17,White-rumped Sandpiper
2013-12-18,-51.6667675,-69.155119,6008.0,280.66998291,93522360.0,2013-12-18,White-rumped Sandpiper
2013-12-19,-51.66559825,-69.1786185,3006.5,280.444992065,93617670.0,2013-12-19,White-rumped Sandpiper
2013-12-20,-51.664429,-69.202118,5.0,280.220001221,93712980.0,2013-12-20,White-rumped Sandpiper
2013-12-21,-36.8778282667,-60.3730988667,36.0,300.970001221,93766260.0,2013-12-21,White-rumped Sandpiper
2013-12-22,-44.8003799667,-63.1009393,13.0,279.970001221,93884400.0,2013-12-22,White-rumped Sandpiper
2013-12-23,-53.7858464,-67.7295971,10.0,277.900024414,93956400.0,2013-12-23,White-rumped Sandpiper
2013-12-24,-44.34535955,-61.34040355,6.0,289.360015869,94035300.0,2013-12-24,White-rumped Sandpiper
2013-12-25,-34.9048727,-54.95121,2.0,300.820007324,94114200.0,2013-12-25,White-rumped Sandpiper
2013-12-26,-52.4046023,-64.9996288333,22.0,277.91998291,94208400.0,2013-12-26,White-rumped Sandpiper
2013-12-27,-52.0432197667,-61.8573091667,39.0,277.350006104,94287600.0,2013-12-27,White-rumped Sandpiper
2013-12-28,-51.6254769,-69.1939545,33.0,280.350006104,94404240.0,2013-12-28,White-rumped Sandpiper
2013-12-29,-51.6376239,-69.1729259,1000.0,280.820007324,94494300.0,2013-12-29,White-rumped Sandpiper
2013-12-30,-41.53406695,-60.17977325,30.0,298.119995117,94561620.0,2013-12-30,White-rumped Sandpiper
2013-12-31,-53.1488294,-68.5485077,5.0,278.150024414,94658400.0,2013-12-31,White-rumped Sandpiper
2014-01-01,-52.7317181,-69.2730904,18.0,277.0,94734900.0,2014-01-01,White-rumped Sandpiper
2014-01-02,-47.7029376667,-66.1905008667,48.0,278.070007324,94815300.0,2014-01-02,White-rumped Sandpiper
2014-01-03,-51.664429,-69.198864,300.0,279.869995117,94929900.0,2014-01-03,White-rumped Sandpiper
2014-01-04,-47.1144824857,-65.6244816429,91.0,296.299987793,94975860.0,2014-01-04,White-rumped Sandpiper
2014-01-05,-42.3033994375,-63.0604931375,566.0,297.600006104,95062140.0,2014-01-05,White-rumped Sandpiper
2014-01-06,-30.4480464667,-50.4010875333,59.0,298.850006104,95148660.0,2014-01-06,White-rumped Sandpiper
2014-01-07,-38.7671586667,-61.0236976667,211.0,296.770019531,95235540.0,2014-01-07,White-rumped Sandpiper
2014-01-08,-43.1628498,-63.0133601,32.0,295.070007324,95348040.0,2014-01-08,White-rumped Sandpiper
2014-01-09,-38.6589735,-59.5189476,40.0,291.720001221,95418000.0,2014-01-09,White-rumped Sandpiper
2014-01-10,-51.6180765,-69.203876,1.0,283.200012207,95514180.0,2014-01-10,White-rumped Sandpiper
2014-01-11,-36.7617953,-57.41042555,1209.0,289.270019531,95598000.0,2014-01-11,White-rumped Sandpiper
2014-01-12,-42.5123038,-62.39096922,823.0,293.020019531,95669400.0,2014-01-12,White-rumped Sandpiper
2014-01-13,-34.6620167,-54.2226791,25.0,294.119995117,95760000.0,2014-01-13,White-rumped Sandpiper
2014-01-14,-37.02026258,-56.7371775,384.0,293.619995117,95846190.0,2014-01-14,White-rumped Sandpiper
2014-01-15,-39.37850846,-59.2516759,743.0,293.119995117,95932380.0,2014-01-15,White-rumped Sandpiper
2014-01-16,-41.0595502,-71.0057974,4.0,288.91998291,96050400.0,2014-01-16,White-rumped Sandpiper
2014-01-17,-46.34858705,-70.08936165,20.0,284.509994507,96135060.0,2014-01-17,White-rumped Sandpiper
2014-01-18,-51.6376239,-69.1729259,36.0,280.100006104,96219720.0,2014-01-18,White-rumped Sandpiper
2014-01-19,-47.9814344667,-64.2013835667,159.0,299.650024414,96285600.0,2014-01-19,White-rumped Sandpiper
2014-01-20,-43.96020235,-62.9841471,3.0,297.369995117,96364800.0,2014-01-20,White-rumped Sandpiper
2014-01-21,-51.6254769,-69.1939545,120.0,276.020019531,96478800.0,2014-01-21,White-rumped Sandpiper
2014-01-22,-51.77498895,-70.8298016,105.0,278.34500122,96564000.0,2014-01-22,White-rumped Sandpiper
2014-01-23,-51.924501,-72.4656487,90.0,280.66998291,96649200.0,2014-01-23,White-rumped Sandpiper
2014-01-24,-45.5134281333,-63.6878976,11.0,279.200012207,96714000.0,2014-01-24,White-rumped Sandpiper
2014-01-25,-51.6426573,-69.2060083,93.0,280.549987793,96811320.0,2014-01-25,White-rumped Sandpiper
2014-01-26,-35.43789755,-56.49592635,2.0,295.91998291,96883200.0,2014-01-26,White-rumped Sandpiper
2014-01-27,-53.7559066,-67.75804995,2.0,277.119995117,97003800.0,2014-01-27,White-rumped Sandpiper
2014-01-28,-45.355156,-67.8465547667,4.0,277.900024414,97061400.0,2014-01-28,White-rumped Sandpiper
2014-01-29,-47.9418077333,-64.0732183333,212.0,296.41998291,97140120.0,2014-01-29,White-rumped Sandpiper
2014-01-30,-52.8283875,-69.2229223,60.0,277.66998291,97256880.0,2014-01-30,White-rumped Sandpiper
2014-01-31,-52.4092751,-69.6028943,50.0,279.220001221,97335000.0,2014-01-31,White-rumped Sandpiper
2014-02-01,-48.0731210667,-64.9846029,702.0,277.41998291,97405200.0,2014-02-01,White-rumped Sandpiper
2014-02-02,-47.7274635333,-65.1256370333,325.0,294.100006104,97484400.0,2014-02-02,White-rumped Sandpiper
2014-02-03,-38.9166667,-62.0333333,78.0,296.850006104,97572600.0,2014-02-03,White-rumped Sandpiper
2014-02-04,-44.87959282,-65.26200772,227.0,296.119995117,97657200.0,2014-02-04,White-rumped Sandpiper
2014-02-05,21.5976073,-88.157941,2.0,296.970001221,97756200.0,2014-02-05,White-rumped Sandpiper
2014-02-06,-30.9082095,-62.8648853,78.0,299.220001221,97844400.0,2014-02-06,White-rumped Sandpiper
2014-02-07,-53.1162328,-70.8813,22.0,280.350006104,97961400.0,2014-02-07,White-rumped Sandpiper
2014-02-08,-50.4351704,-68.393489,3.0,288.16998291,98033400.0,2014-02-08,White-rumped Sandpiper
2014-02-09,-50.3284776,-72.2954464,29.0,279.16998291,98092800.0,2014-02-09,White-rumped Sandpiper
2014-02-10,-50.9964533,-70.7471552,15.0,279.194992065,98190900.0,2014-02-10,White-rumped Sandpiper
2014-02-11,-51.664429,-69.198864,1.0,279.220001221,98289000.0,2014-02-11,White-rumped Sandpiper
2014-02-12,-48.6097458,-67.5766275,29.5,284.685012817,98365500.0,2014-02-12,White-rumped Sandpiper
2014-02-13,-45.5550626,-65.954391,58.0,290.150024414,98442000.0,2014-02-13,White-rumped Sandpiper
2014-02-14,-30.3088745,-62.5794983,600.0,293.320007324,98524800.0,2014-02-14,White-rumped Sandpiper
2014-02-15,-28.8651963,-49.2684245,16.0,294.850006104,98611200.0,2014-02-15,White-rumped Sandpiper
2014-02-16,-53.7858464,-67.7295971,1.0,285.869995117,98730000.0,2014-02-16,White-rumped Sandpiper
2014-02-17,-39.0771438,-64.0220741833,3.0,293.294998169,98797500.0,2014-02-17,White-rumped Sandpiper
2014-02-18,-24.3684412,-60.3145512667,5.0,300.720001221,98865000.0,2014-02-18,White-rumped Sandpiper
2014-02-19,-48.62846285,-69.16811945,3200.0,283.100006104,98965800.0,2014-02-19,White-rumped Sandpiper
2014-02-20,-52.7358759,-71.0616302,3.0,281.369995117,99050400.0,2014-02-20,White-rumped Sandpiper
2014-02-21,-46.9848298,-46.97785285,12.0,287.919998169,99132750.0,2014-02-21,White-rumped Sandpiper
2014-02-22,-41.2337837,-22.8940755,21.0,294.470001221,99215100.0,2014-02-22,White-rumped Sandpiper
2014-02-23,-45.234822175,-64.0504389,137.0,279.950012207,99286020.0,2014-02-23,White-rumped Sandpiper
2014-02-24,-48.4362230375,-66.6116824,1598.5,282.575012207,99395790.0,2014-02-24,White-rumped Sandpiper
2014-02-25,-51.6376239,-69.1729259,3060.0,285.200012207,99505560.0,2014-02-25,White-rumped Sandpiper
2014-02-26,-49.6196598667,-69.1815376,2106.66666667,284.566670736,99593540.0,2014-02-26,White-rumped Sandpiper
2014-02-27,-47.6016958333,-69.1901493,1153.33333333,283.933329264,99681520.0,2014-02-27,White-rumped Sandpiper
2014-02-28,-45.5837318,-69.198761,200.0,283.299987793,99769500.0,2014-02-28,White-rumped Sandpiper
2014-03-01,-48.6225345166,-69.17402745,3150.0,283.959991455,99841950.0,2014-03-01,White-rumped Sandpiper
2014-03-02,-51.6613372333,-69.1492939,6100.0,284.619995117,99914400.0,2014-03-02,White-rumped Sandpiper
2014-03-03,-34.6876164,-55.9701974333,446.0,293.400024414,99990600.0,2014-03-03,White-rumped Sandpiper
2014-03-04,-40.3494755667,-60.3592909222,630.666666667,288.416687012,100068400.0,2014-03-04,White-rumped Sandpiper
2014-03-05,-46.0113347333,-64.7483844111,815.333333333,283.433349609,100146200.0,2014-03-05,White-rumped Sandpiper
2014-03-06,-51.6731939,-69.1374779,1000.0,278.450012207,100224000.0,2014-03-06,White-rumped Sandpiper
2014-03-07,-45.906447645,-65.078921885,2021.5,287.210006714,100323900.0,2014-03-07,White-rumped Sandpiper
2014-03-08,-40.13970139,-61.02036587,3043.0,295.970001221,100423800.0,2014-03-08,White-rumped Sandpiper
2014-03-09,-53.7883333,-67.6748333,1800.0,277.66998291,100537800.0,2014-03-09,White-rumped Sandpiper
2014-03-10,-30.6107317,-62.7669525,203.0,295.0,100594800.0,2014-03-10,White-rumped Sandpiper
2014-03-11,-52.6432861,-62.7260457,1501.0,276.929992676,100686600.0,2014-03-11,White-rumped Sandpiper
2014-03-12,-51.6384762,-69.2015076,14.0,279.179992676,100787400.0,2014-03-12,White-rumped Sandpiper
2014-03-13,-46.316332625,-67.3180503125,1039.5,278.040008545,100866510.0,2014-03-13,White-rumped Sandpiper
2014-03-14,-40.99418905,-65.434593025,2065.0,276.900024414,100945620.0,2014-03-14,White-rumped Sandpiper
2014-03-15,-52.17825,-70.8526897333,18.0,278.150024414,101030700.0,2014-03-15,White-rumped Sandpiper
2014-03-16,-53.0733372333,-69.7183942667,2012.0,278.0,101092500.0,2014-03-16,White-rumped Sandpiper
2014-03-17,-43.34319705,-64.56484795,21.0,279.950012207,101217960.0,2014-03-17,White-rumped Sandpiper
2014-03-18,-30.9561188,-62.739315,44.0,286.16998291,101296800.0,2014-03-18,White-rumped Sandpiper
2014-03-19,-32.8831639583,-62.3853474583,56.0,288.164993286,101381400.0,2014-03-19,White-rumped Sandpiper
2014-03-20,-34.8102091167,-62.0313799167,68.0,290.160003662,101466000.0,2014-03-20,White-rumped Sandpiper
2014-03-21,-36.737254275,-61.677412375,80.0,292.155014038,101550600.0,2014-03-21,White-rumped Sandpiper
2014-03-22,-38.6642994333,-61.3234448333,92.0,294.150024414,101635200.0,2014-03-22,White-rumped Sandpiper
2014-03-23,-47.4640769333,-64.4252121,303.0,293.049987793,101725200.0,2014-03-23,White-rumped Sandpiper
2014-03-24,-39.8524961,-59.275612225,62.0,292.220001221,101808000.0,2014-03-24,White-rumped Sandpiper
2014-03-25,-44.69100475,-63.29996105,520.0,292.470001221,101898000.0,2014-03-25,White-rumped Sandpiper
2014-03-26,-48.158240825,-66.246957775,1261.5,285.345001221,101982600.0,2014-03-26,White-rumped Sandpiper
2014-03-27,-51.6254769,-69.1939545,2003.0,278.220001221,102067200.0,2014-03-27,White-rumped Sandpiper
2014-03-28,-49.69609175,-67.53570555,22.0,284.350006104,102164400.0,2014-03-28,White-rumped Sandpiper
2014-03-29,-37.02194152,-57.85614538,481.0,292.5,102240000.0,2014-03-29,White-rumped Sandpiper
2014-03-30,-21.85820571,-58.481780565,242.0,293.334991455,102324600.0,2014-03-30,White-rumped Sandpiper
2014-03-31,-6.6944699,-59.10741575,3.0,294.16998291,102409200.0,2014-03-31,White-rumped Sandpiper
2014-04-01,-34.6611,-54.15547,20.0,292.950012207,102494580.0,2014-04-01,White-rumped Sandpiper
2014-04-02,-34.6611,-54.15547,2.0,293.66998291,102620700.0,2014-04-02,White-rumped Sandpiper
2014-04-03,-34.6611,-54.15547,1.0,294.450012207,102695580.0,2014-04-03,White-rumped Sandpiper
2014-04-04,-34.66106,-54.1555,1.0,294.600006104,102781500.0,2014-04-04,White-rumped Sandpiper
2014-04-05,-18.0192136938,-63.3252802188,2.0,292.200004578,102865050.0,2014-04-05,White-rumped Sandpiper
2014-04-06,-1.3773673875,-72.4950604375,3.0,289.800003052,102948600.0,2014-04-06,White-rumped Sandpiper
2014-04-07,15.2644789187,-81.6648406562,4.0,287.400001526,103032150.0,2014-04-07,White-rumped Sandpiper
